Region,FullDate1,TotalSales,Textbox106,Textbox108
OH,11/25/2024 12:00:00 AM,$895.00,Total for OH,"$407,383.00"
OH,11/29/2024 12:00:00 AM,$981.00,Total for OH,"$407,383.00"
OH,12/1/2024 12:00:00 AM,$956.00,Total for OH,"$407,383.00"
OH,12/2/2024 12:00:00 AM,"$3,502.00",Total for OH,"$407,383.00"
OH,12/10/2024 12:00:00 AM,"$3,397.00",Total for OH,"$407,383.00"
OH,12/19/2024 12:00:00 AM,$416.00,Total for OH,"$407,383.00"
OH,12/28/2024 12:00:00 AM,"$1,020.00",Total for OH,"$407,383.00"
OH,1/1/2025 12:00:00 AM,$736.00,Total for OH,"$407,383.00"
OH,1/2/2025 12:00:00 AM,$513.00,Total for OH,"$407,383.00"
OH,1/10/2025 12:00:00 AM,"$10,268.00",Total for OH,"$407,383.00"
OH,1/20/2025 12:00:00 AM,"$1,213.00",Total for OH,"$407,383.00"
OH,1/21/2025 12:00:00 AM,"$1,464.00",Total for OH,"$407,383.00"
OH,1/25/2025 12:00:00 AM,$100.00,Total for OH,"$407,383.00"
OH,1/28/2025 12:00:00 AM,$595.00,Total for OH,"$407,383.00"
OH,1/31/2025 12:00:00 AM,$330.00,Total for OH,"$407,383.00"
OH,2/2/2025 12:00:00 AM,$760.00,Total for OH,"$407,383.00"
OH,2/8/2025 12:00:00 AM,"$2,888.00",Total for OH,"$407,383.00"
OH,2/12/2025 12:00:00 AM,"$1,110.00",Total for OH,"$407,383.00"
OH,2/13/2025 12:00:00 AM,"$3,992.00",Total for OH,"$407,383.00"
OH,2/17/2025 12:00:00 AM,"$6,288.00",Total for OH,"$407,383.00"
OH,2/23/2025 12:00:00 AM,$328.00,Total for OH,"$407,383.00"
OH,3/3/2025 12:00:00 AM,$305.00,Total for OH,"$407,383.00"
OH,3/6/2025 12:00:00 AM,"$5,503.00",Total for OH,"$407,383.00"
OH,3/15/2025 12:00:00 AM,$324.00,Total for OH,"$407,383.00"
OH,3/23/2025 12:00:00 AM,"$2,671.00",Total for OH,"$407,383.00"
OH,3/27/2025 12:00:00 AM,$88.00,Total for OH,"$407,383.00"
OH,3/29/2025 12:00:00 AM,$51.00,Total for OH,"$407,383.00"
OH,4/2/2025 12:00:00 AM,$72.00,Total for OH,"$407,383.00"
OH,4/3/2025 12:00:00 AM,$127.00,Total for OH,"$407,383.00"
OH,4/4/2025 12:00:00 AM,$72.00,Total for OH,"$407,383.00"
OH,4/6/2025 12:00:00 AM,"$5,800.00",Total for OH,"$407,383.00"
OH,4/16/2025 12:00:00 AM,"$2,745.00",Total for OH,"$407,383.00"
OH,4/17/2025 12:00:00 AM,$945.00,Total for OH,"$407,383.00"
OH,4/23/2025 12:00:00 AM,$370.00,Total for OH,"$407,383.00"
OH,4/30/2025 12:00:00 AM,$38.00,Total for OH,"$407,383.00"
OH,5/5/2025 12:00:00 AM,$180.00,Total for OH,"$407,383.00"
OH,5/7/2025 12:00:00 AM,$475.00,Total for OH,"$407,383.00"
OH,5/8/2025 12:00:00 AM,"$3,339.00",Total for OH,"$407,383.00"
OH,5/9/2025 12:00:00 AM,$333.00,Total for OH,"$407,383.00"
OH,5/12/2025 12:00:00 AM,"$1,890.00",Total for OH,"$407,383.00"
OH,5/17/2025 12:00:00 AM,"$6,723.00",Total for OH,"$407,383.00"
OH,5/19/2025 12:00:00 AM,"$1,360.00",Total for OH,"$407,383.00"
OH,5/20/2025 12:00:00 AM,$420.00,Total for OH,"$407,383.00"
OH,5/28/2025 12:00:00 AM,$515.00,Total for OH,"$407,383.00"
OH,6/1/2025 12:00:00 AM,$57.00,Total for OH,"$407,383.00"
OH,6/5/2025 12:00:00 AM,$278.00,Total for OH,"$407,383.00"
OH,6/10/2025 12:00:00 AM,"$1,092.00",Total for OH,"$407,383.00"
OH,6/13/2025 12:00:00 AM,"$1,416.00",Total for OH,"$407,383.00"
OH,6/16/2025 12:00:00 AM,$176.00,Total for OH,"$407,383.00"
OH,6/20/2025 12:00:00 AM,"$4,047.00",Total for OH,"$407,383.00"
OH,6/27/2025 12:00:00 AM,"$1,516.00",Total for OH,"$407,383.00"
OH,7/2/2025 12:00:00 AM,$718.00,Total for OH,"$407,383.00"
OH,7/3/2025 12:00:00 AM,$681.00,Total for OH,"$407,383.00"
OH,7/6/2025 12:00:00 AM,$200.00,Total for OH,"$407,383.00"
OH,7/8/2025 12:00:00 AM,$759.00,Total for OH,"$407,383.00"
OH,7/10/2025 12:00:00 AM,"$1,156.00",Total for OH,"$407,383.00"
OH,7/11/2025 12:00:00 AM,"$1,470.00",Total for OH,"$407,383.00"
OH,7/17/2025 12:00:00 AM,$95.00,Total for OH,"$407,383.00"
OH,7/19/2025 12:00:00 AM,$894.00,Total for OH,"$407,383.00"
OH,7/30/2025 12:00:00 AM,$84.00,Total for OH,"$407,383.00"
OH,8/1/2025 12:00:00 AM,$95.00,Total for OH,"$407,383.00"
OH,8/7/2025 12:00:00 AM,$768.00,Total for OH,"$407,383.00"
OH,8/19/2025 12:00:00 AM,$792.00,Total for OH,"$407,383.00"
OH,8/20/2025 12:00:00 AM,$542.00,Total for OH,"$407,383.00"
OH,8/22/2025 12:00:00 AM,$11.00,Total for OH,"$407,383.00"
OH,8/31/2025 12:00:00 AM,$206.00,Total for OH,"$407,383.00"
OH,9/1/2025 12:00:00 AM,"$10,816.00",Total for OH,"$407,383.00"
OH,9/4/2025 12:00:00 AM,$486.00,Total for OH,"$407,383.00"
OH,9/16/2025 12:00:00 AM,"$1,788.00",Total for OH,"$407,383.00"
OH,9/17/2025 12:00:00 AM,$21.00,Total for OH,"$407,383.00"
OH,9/18/2025 12:00:00 AM,"$1,092.00",Total for OH,"$407,383.00"
OH,9/21/2025 12:00:00 AM,$537.00,Total for OH,"$407,383.00"
OH,9/23/2025 12:00:00 AM,$520.00,Total for OH,"$407,383.00"
OH,10/2/2025 12:00:00 AM,$115.00,Total for OH,"$407,383.00"
OH,10/4/2025 12:00:00 AM,"$1,897.00",Total for OH,"$407,383.00"
OH,10/9/2025 12:00:00 AM,$652.00,Total for OH,"$407,383.00"
OH,10/13/2025 12:00:00 AM,"$7,902.00",Total for OH,"$407,383.00"
OH,10/19/2025 12:00:00 AM,$108.00,Total for OH,"$407,383.00"
OH,10/22/2025 12:00:00 AM,"$1,808.00",Total for OH,"$407,383.00"
OH,10/24/2025 12:00:00 AM,$303.00,Total for OH,"$407,383.00"
OH,10/27/2025 12:00:00 AM,$54.00,Total for OH,"$407,383.00"
OH,11/1/2025 12:00:00 AM,$523.00,Total for OH,"$407,383.00"
OH,11/4/2025 12:00:00 AM,"$1,802.00",Total for OH,"$407,383.00"
OH,11/10/2025 12:00:00 AM,"$5,770.00",Total for OH,"$407,383.00"
OH,11/12/2025 12:00:00 AM,"$3,896.00",Total for OH,"$407,383.00"
OH,11/16/2025 12:00:00 AM,$294.00,Total for OH,"$407,383.00"
OH,11/24/2025 12:00:00 AM,"$2,424.00",Total for OH,"$407,383.00"
OH,12/5/2025 12:00:00 AM,$188.00,Total for OH,"$407,383.00"
OH,12/8/2025 12:00:00 AM,$555.00,Total for OH,"$407,383.00"
OH,12/15/2025 12:00:00 AM,$6.00,Total for OH,"$407,383.00"
OH,12/19/2025 12:00:00 AM,$45.00,Total for OH,"$407,383.00"
OH,12/24/2025 12:00:00 AM,$508.00,Total for OH,"$407,383.00"
OH,12/27/2025 12:00:00 AM,"$2,366.00",Total for OH,"$407,383.00"
OH,12/28/2025 12:00:00 AM,$40.00,Total for OH,"$407,383.00"
OK,1/2/2023 12:00:00 AM,$204.00,Total for OK,"$372,832.00"
OK,1/4/2023 12:00:00 AM,"$2,886.00",Total for OK,"$372,832.00"
OK,1/11/2023 12:00:00 AM,"$1,461.00",Total for OK,"$372,832.00"
OK,1/13/2023 12:00:00 AM,$753.00,Total for OK,"$372,832.00"
OK,1/17/2023 12:00:00 AM,$948.00,Total for OK,"$372,832.00"
OK,1/19/2023 12:00:00 AM,$206.00,Total for OK,"$372,832.00"
OK,1/21/2023 12:00:00 AM,"$3,010.00",Total for OK,"$372,832.00"
OK,1/29/2023 12:00:00 AM,"$2,036.00",Total for OK,"$372,832.00"
OK,2/3/2023 12:00:00 AM,$306.00,Total for OK,"$372,832.00"
OK,2/5/2023 12:00:00 AM,$6.00,Total for OK,"$372,832.00"
OK,2/9/2023 12:00:00 AM,"$1,414.00",Total for OK,"$372,832.00"
OK,2/14/2023 12:00:00 AM,$398.00,Total for OK,"$372,832.00"
OK,2/23/2023 12:00:00 AM,$320.00,Total for OK,"$372,832.00"
OK,3/2/2023 12:00:00 AM,"$1,396.00",Total for OK,"$372,832.00"
OK,3/8/2023 12:00:00 AM,"$4,914.00",Total for OK,"$372,832.00"
OK,3/17/2023 12:00:00 AM,"$1,095.00",Total for OK,"$372,832.00"
OK,3/18/2023 12:00:00 AM,"$1,280.00",Total for OK,"$372,832.00"
OK,3/22/2023 12:00:00 AM,"$2,382.00",Total for OK,"$372,832.00"
OK,3/28/2023 12:00:00 AM,$342.00,Total for OK,"$372,832.00"
OK,4/3/2023 12:00:00 AM,"$15,561.00",Total for OK,"$372,832.00"
OK,4/17/2023 12:00:00 AM,"$7,872.00",Total for OK,"$372,832.00"
OK,4/18/2023 12:00:00 AM,"$7,194.00",Total for OK,"$372,832.00"
OK,4/21/2023 12:00:00 AM,$612.00,Total for OK,"$372,832.00"
OK,4/24/2023 12:00:00 AM,$220.00,Total for OK,"$372,832.00"
OK,5/9/2023 12:00:00 AM,$402.00,Total for OK,"$372,832.00"
OK,5/14/2023 12:00:00 AM,$654.00,Total for OK,"$372,832.00"
OK,5/17/2023 12:00:00 AM,"$2,648.00",Total for OK,"$372,832.00"
OK,5/20/2023 12:00:00 AM,$108.00,Total for OK,"$372,832.00"
OK,5/28/2023 12:00:00 AM,"$2,744.00",Total for OK,"$372,832.00"
OK,5/30/2023 12:00:00 AM,$37.00,Total for OK,"$372,832.00"
OK,6/10/2023 12:00:00 AM,"$1,182.00",Total for OK,"$372,832.00"
OK,6/11/2023 12:00:00 AM,$920.00,Total for OK,"$372,832.00"
OK,6/15/2023 12:00:00 AM,$454.00,Total for OK,"$372,832.00"
OK,6/16/2023 12:00:00 AM,"$1,264.00",Total for OK,"$372,832.00"
OK,6/22/2023 12:00:00 AM,$980.00,Total for OK,"$372,832.00"
OK,6/23/2023 12:00:00 AM,$245.00,Total for OK,"$372,832.00"
OK,6/24/2023 12:00:00 AM,$57.00,Total for OK,"$372,832.00"
OK,7/1/2023 12:00:00 AM,$450.00,Total for OK,"$372,832.00"
OK,7/10/2023 12:00:00 AM,$444.00,Total for OK,"$372,832.00"
OK,7/11/2023 12:00:00 AM,$48.00,Total for OK,"$372,832.00"
OK,7/17/2023 12:00:00 AM,"$3,892.00",Total for OK,"$372,832.00"
OK,7/28/2023 12:00:00 AM,"$1,365.00",Total for OK,"$372,832.00"
OK,7/29/2023 12:00:00 AM,$46.00,Total for OK,"$372,832.00"
OK,8/4/2023 12:00:00 AM,"$4,089.00",Total for OK,"$372,832.00"
OK,8/5/2023 12:00:00 AM,"$8,405.00",Total for OK,"$372,832.00"
OK,8/6/2023 12:00:00 AM,"$6,128.00",Total for OK,"$372,832.00"
OK,8/16/2023 12:00:00 AM,$563.00,Total for OK,"$372,832.00"
OK,8/27/2023 12:00:00 AM,$757.00,Total for OK,"$372,832.00"
OK,9/1/2023 12:00:00 AM,$125.00,Total for OK,"$372,832.00"
OK,9/5/2023 12:00:00 AM,$35.00,Total for OK,"$372,832.00"
OK,9/10/2023 12:00:00 AM,$246.00,Total for OK,"$372,832.00"
OK,9/13/2023 12:00:00 AM,"$3,648.00",Total for OK,"$372,832.00"
OK,9/29/2023 12:00:00 AM,"$2,012.00",Total for OK,"$372,832.00"
OK,9/30/2023 12:00:00 AM,"$5,180.00",Total for OK,"$372,832.00"
OK,10/1/2023 12:00:00 AM,$80.00,Total for OK,"$372,832.00"
OK,10/6/2023 12:00:00 AM,"$2,026.00",Total for OK,"$372,832.00"
OK,10/9/2023 12:00:00 AM,"$4,156.00",Total for OK,"$372,832.00"
OK,10/10/2023 12:00:00 AM,$225.00,Total for OK,"$372,832.00"
OK,10/13/2023 12:00:00 AM,$962.00,Total for OK,"$372,832.00"
OK,10/16/2023 12:00:00 AM,"$1,968.00",Total for OK,"$372,832.00"
OK,10/17/2023 12:00:00 AM,$891.00,Total for OK,"$372,832.00"
OK,10/18/2023 12:00:00 AM,"$3,004.00",Total for OK,"$372,832.00"
OK,10/22/2023 12:00:00 AM,$402.00,Total for OK,"$372,832.00"
OK,10/25/2023 12:00:00 AM,$764.00,Total for OK,"$372,832.00"
OK,10/27/2023 12:00:00 AM,"$1,578.00",Total for OK,"$372,832.00"
OK,11/1/2023 12:00:00 AM,$30.00,Total for OK,"$372,832.00"
OK,11/2/2023 12:00:00 AM,"$1,508.00",Total for OK,"$372,832.00"
OK,11/4/2023 12:00:00 AM,"$7,515.00",Total for OK,"$372,832.00"
OK,11/5/2023 12:00:00 AM,$538.00,Total for OK,"$372,832.00"
OK,11/6/2023 12:00:00 AM,$228.00,Total for OK,"$372,832.00"
OK,11/10/2023 12:00:00 AM,$62.00,Total for OK,"$372,832.00"
OK,11/21/2023 12:00:00 AM,"$2,388.00",Total for OK,"$372,832.00"
OK,11/24/2023 12:00:00 AM,$328.00,Total for OK,"$372,832.00"
OK,11/25/2023 12:00:00 AM,"$3,120.00",Total for OK,"$372,832.00"
OK,12/1/2023 12:00:00 AM,$98.00,Total for OK,"$372,832.00"
OK,12/2/2023 12:00:00 AM,$194.00,Total for OK,"$372,832.00"
OK,12/13/2023 12:00:00 AM,$382.00,Total for OK,"$372,832.00"
OK,12/16/2023 12:00:00 AM,"$6,354.00",Total for OK,"$372,832.00"
OK,12/26/2023 12:00:00 AM,"$1,414.00",Total for OK,"$372,832.00"
OK,1/1/2024 12:00:00 AM,"$3,260.00",Total for OK,"$372,832.00"
OK,1/6/2024 12:00:00 AM,"$2,249.00",Total for OK,"$372,832.00"
OK,1/7/2024 12:00:00 AM,$772.00,Total for OK,"$372,832.00"
OK,1/13/2024 12:00:00 AM,$146.00,Total for OK,"$372,832.00"
OK,1/18/2024 12:00:00 AM,"$3,498.00",Total for OK,"$372,832.00"
OK,1/22/2024 12:00:00 AM,$175.00,Total for OK,"$372,832.00"
OK,1/28/2024 12:00:00 AM,$108.00,Total for OK,"$372,832.00"
OK,2/8/2024 12:00:00 AM,$500.00,Total for OK,"$372,832.00"
OK,2/13/2024 12:00:00 AM,$628.00,Total for OK,"$372,832.00"
OK,2/18/2024 12:00:00 AM,"$9,192.00",Total for OK,"$372,832.00"
OK,3/4/2024 12:00:00 AM,$338.00,Total for OK,"$372,832.00"
OK,3/7/2024 12:00:00 AM,$40.00,Total for OK,"$372,832.00"
OK,3/9/2024 12:00:00 AM,"$5,792.00",Total for OK,"$372,832.00"
OK,3/13/2024 12:00:00 AM,$14.00,Total for OK,"$372,832.00"
OK,3/15/2024 12:00:00 AM,"$3,566.00",Total for OK,"$372,832.00"
OK,3/18/2024 12:00:00 AM,$40.00,Total for OK,"$372,832.00"
OK,3/21/2024 12:00:00 AM,$248.00,Total for OK,"$372,832.00"
OK,3/25/2024 12:00:00 AM,$279.00,Total for OK,"$372,832.00"
OK,3/31/2024 12:00:00 AM,"$2,782.00",Total for OK,"$372,832.00"
OK,4/10/2024 12:00:00 AM,$190.00,Total for OK,"$372,832.00"
OK,4/17/2024 12:00:00 AM,$62.00,Total for OK,"$372,832.00"
OK,5/2/2024 12:00:00 AM,$306.00,Total for OK,"$372,832.00"
OK,5/3/2024 12:00:00 AM,"$1,558.00",Total for OK,"$372,832.00"
OK,5/4/2024 12:00:00 AM,$82.00,Total for OK,"$372,832.00"
OK,5/5/2024 12:00:00 AM,$865.00,Total for OK,"$372,832.00"
OK,5/6/2024 12:00:00 AM,$208.00,Total for OK,"$372,832.00"
OK,5/9/2024 12:00:00 AM,$376.00,Total for OK,"$372,832.00"
OK,5/12/2024 12:00:00 AM,$14.00,Total for OK,"$372,832.00"
OK,5/18/2024 12:00:00 AM,"$6,360.00",Total for OK,"$372,832.00"
OK,5/28/2024 12:00:00 AM,$93.00,Total for OK,"$372,832.00"
OK,6/7/2024 12:00:00 AM,$130.00,Total for OK,"$372,832.00"
OK,6/9/2024 12:00:00 AM,$24.00,Total for OK,"$372,832.00"
OK,6/16/2024 12:00:00 AM,$3.00,Total for OK,"$372,832.00"
OK,6/18/2024 12:00:00 AM,$361.00,Total for OK,"$372,832.00"
OK,6/20/2024 12:00:00 AM,$372.00,Total for OK,"$372,832.00"
OK,6/21/2024 12:00:00 AM,$380.00,Total for OK,"$372,832.00"
OK,6/22/2024 12:00:00 AM,$232.00,Total for OK,"$372,832.00"
OK,6/29/2024 12:00:00 AM,$677.00,Total for OK,"$372,832.00"
OK,7/10/2024 12:00:00 AM,"$1,504.00",Total for OK,"$372,832.00"
OK,7/16/2024 12:00:00 AM,"$1,140.00",Total for OK,"$372,832.00"
OK,7/25/2024 12:00:00 AM,"$1,930.00",Total for OK,"$372,832.00"
OK,7/28/2024 12:00:00 AM,$462.00,Total for OK,"$372,832.00"
OK,7/31/2024 12:00:00 AM,$172.00,Total for OK,"$372,832.00"
OK,8/3/2024 12:00:00 AM,$157.00,Total for OK,"$372,832.00"
OK,8/9/2024 12:00:00 AM,$141.00,Total for OK,"$372,832.00"
OK,8/21/2024 12:00:00 AM,$637.00,Total for OK,"$372,832.00"
OK,8/26/2024 12:00:00 AM,$698.00,Total for OK,"$372,832.00"
OK,8/30/2024 12:00:00 AM,"$2,124.00",Total for OK,"$372,832.00"
OK,9/1/2024 12:00:00 AM,$178.00,Total for OK,"$372,832.00"
OK,9/2/2024 12:00:00 AM,$114.00,Total for OK,"$372,832.00"
OK,9/5/2024 12:00:00 AM,"$4,963.00",Total for OK,"$372,832.00"
OK,9/8/2024 12:00:00 AM,"$4,652.00",Total for OK,"$372,832.00"
OK,9/10/2024 12:00:00 AM,"$1,757.00",Total for OK,"$372,832.00"
OK,9/17/2024 12:00:00 AM,$123.00,Total for OK,"$372,832.00"
OK,9/18/2024 12:00:00 AM,"$2,128.00",Total for OK,"$372,832.00"
OK,10/6/2024 12:00:00 AM,"$2,255.00",Total for OK,"$372,832.00"
OK,10/8/2024 12:00:00 AM,$394.00,Total for OK,"$372,832.00"
OK,10/16/2024 12:00:00 AM,"$4,739.00",Total for OK,"$372,832.00"
OK,10/23/2024 12:00:00 AM,$49.00,Total for OK,"$372,832.00"
OK,10/27/2024 12:00:00 AM,$78.00,Total for OK,"$372,832.00"
OK,11/4/2024 12:00:00 AM,$44.00,Total for OK,"$372,832.00"
OK,11/8/2024 12:00:00 AM,"$5,559.00",Total for OK,"$372,832.00"
OK,11/9/2024 12:00:00 AM,"$1,050.00",Total for OK,"$372,832.00"
OK,11/10/2024 12:00:00 AM,"$1,601.00",Total for OK,"$372,832.00"
OK,11/12/2024 12:00:00 AM,"$3,036.00",Total for OK,"$372,832.00"
OK,11/16/2024 12:00:00 AM,$749.00,Total for OK,"$372,832.00"
OK,11/17/2024 12:00:00 AM,$80.00,Total for OK,"$372,832.00"
OK,11/18/2024 12:00:00 AM,$66.00,Total for OK,"$372,832.00"
OK,11/19/2024 12:00:00 AM,$976.00,Total for OK,"$372,832.00"
OK,11/22/2024 12:00:00 AM,$106.00,Total for OK,"$372,832.00"
OK,12/3/2024 12:00:00 AM,$206.00,Total for OK,"$372,832.00"
OK,12/10/2024 12:00:00 AM,"$1,456.00",Total for OK,"$372,832.00"
OK,12/15/2024 12:00:00 AM,$47.00,Total for OK,"$372,832.00"
OK,12/16/2024 12:00:00 AM,$462.00,Total for OK,"$372,832.00"
OK,12/18/2024 12:00:00 AM,"$1,743.00",Total for OK,"$372,832.00"
OK,12/19/2024 12:00:00 AM,$673.00,Total for OK,"$372,832.00"
OK,12/24/2024 12:00:00 AM,$378.00,Total for OK,"$372,832.00"
OK,12/27/2024 12:00:00 AM,"$1,500.00",Total for OK,"$372,832.00"
OK,12/30/2024 12:00:00 AM,"$1,484.00",Total for OK,"$372,832.00"
OK,1/13/2025 12:00:00 AM,$392.00,Total for OK,"$372,832.00"
OK,1/14/2025 12:00:00 AM,$884.00,Total for OK,"$372,832.00"
OK,1/25/2025 12:00:00 AM,"$2,991.00",Total for OK,"$372,832.00"
OK,1/31/2025 12:00:00 AM,$768.00,Total for OK,"$372,832.00"
OK,2/6/2025 12:00:00 AM,$985.00,Total for OK,"$372,832.00"
OK,2/9/2025 12:00:00 AM,"$12,584.00",Total for OK,"$372,832.00"
OK,2/10/2025 12:00:00 AM,"$3,294.00",Total for OK,"$372,832.00"
OK,2/20/2025 12:00:00 AM,$163.00,Total for OK,"$372,832.00"
OK,2/28/2025 12:00:00 AM,"$1,786.00",Total for OK,"$372,832.00"
OK,3/19/2025 12:00:00 AM,$683.00,Total for OK,"$372,832.00"
OK,3/21/2025 12:00:00 AM,$217.00,Total for OK,"$372,832.00"
OK,3/28/2025 12:00:00 AM,"$4,000.00",Total for OK,"$372,832.00"
OK,3/30/2025 12:00:00 AM,"$3,277.00",Total for OK,"$372,832.00"
OK,4/4/2025 12:00:00 AM,"$1,779.00",Total for OK,"$372,832.00"
OK,4/5/2025 12:00:00 AM,$399.00,Total for OK,"$372,832.00"
OK,4/12/2025 12:00:00 AM,"$1,140.00",Total for OK,"$372,832.00"
OK,4/13/2025 12:00:00 AM,$138.00,Total for OK,"$372,832.00"
OK,4/15/2025 12:00:00 AM,$477.00,Total for OK,"$372,832.00"
OK,4/16/2025 12:00:00 AM,$810.00,Total for OK,"$372,832.00"
OK,4/18/2025 12:00:00 AM,$190.00,Total for OK,"$372,832.00"
OK,4/22/2025 12:00:00 AM,$224.00,Total for OK,"$372,832.00"
OK,4/27/2025 12:00:00 AM,$194.00,Total for OK,"$372,832.00"
OK,4/29/2025 12:00:00 AM,$222.00,Total for OK,"$372,832.00"
OK,5/12/2025 12:00:00 AM,"$2,592.00",Total for OK,"$372,832.00"
OK,5/19/2025 12:00:00 AM,"$2,543.00",Total for OK,"$372,832.00"
OK,5/26/2025 12:00:00 AM,"$2,712.00",Total for OK,"$372,832.00"
OK,5/27/2025 12:00:00 AM,"$5,682.00",Total for OK,"$372,832.00"
OK,6/5/2025 12:00:00 AM,$239.00,Total for OK,"$372,832.00"
OK,6/12/2025 12:00:00 AM,"$4,218.00",Total for OK,"$372,832.00"
OK,6/17/2025 12:00:00 AM,"$3,022.00",Total for OK,"$372,832.00"
OK,6/29/2025 12:00:00 AM,"$10,341.00",Total for OK,"$372,832.00"
OK,6/30/2025 12:00:00 AM,$134.00,Total for OK,"$372,832.00"
OK,7/14/2025 12:00:00 AM,"$1,576.00",Total for OK,"$372,832.00"
OK,7/15/2025 12:00:00 AM,$72.00,Total for OK,"$372,832.00"
OK,7/21/2025 12:00:00 AM,"$4,353.00",Total for OK,"$372,832.00"
OK,7/31/2025 12:00:00 AM,"$1,602.00",Total for OK,"$372,832.00"
OK,8/1/2025 12:00:00 AM,$478.00,Total for OK,"$372,832.00"
OK,8/4/2025 12:00:00 AM,$36.00,Total for OK,"$372,832.00"
OK,8/5/2025 12:00:00 AM,"$3,784.00",Total for OK,"$372,832.00"
OK,8/6/2025 12:00:00 AM,"$1,002.00",Total for OK,"$372,832.00"
OK,8/12/2025 12:00:00 AM,$72.00,Total for OK,"$372,832.00"
OK,8/13/2025 12:00:00 AM,$36.00,Total for OK,"$372,832.00"
OK,8/18/2025 12:00:00 AM,$492.00,Total for OK,"$372,832.00"
OK,8/19/2025 12:00:00 AM,"$6,925.00",Total for OK,"$372,832.00"
OK,8/21/2025 12:00:00 AM,"$5,430.00",Total for OK,"$372,832.00"
OK,8/29/2025 12:00:00 AM,$795.00,Total for OK,"$372,832.00"
OK,9/6/2025 12:00:00 AM,"$1,310.00",Total for OK,"$372,832.00"
OK,9/9/2025 12:00:00 AM,$376.00,Total for OK,"$372,832.00"
OK,9/21/2025 12:00:00 AM,"$2,600.00",Total for OK,"$372,832.00"
OK,9/28/2025 12:00:00 AM,"$2,690.00",Total for OK,"$372,832.00"
OK,9/30/2025 12:00:00 AM,$180.00,Total for OK,"$372,832.00"
OK,10/5/2025 12:00:00 AM,$194.00,Total for OK,"$372,832.00"
OK,10/15/2025 12:00:00 AM,$372.00,Total for OK,"$372,832.00"
OK,10/17/2025 12:00:00 AM,"$3,970.00",Total for OK,"$372,832.00"
OK,10/27/2025 12:00:00 AM,$494.00,Total for OK,"$372,832.00"
OK,10/28/2025 12:00:00 AM,$627.00,Total for OK,"$372,832.00"
OK,10/29/2025 12:00:00 AM,$138.00,Total for OK,"$372,832.00"
OK,11/10/2025 12:00:00 AM,"$1,890.00",Total for OK,"$372,832.00"
OK,11/12/2025 12:00:00 AM,"$4,746.00",Total for OK,"$372,832.00"
OK,11/16/2025 12:00:00 AM,$297.00,Total for OK,"$372,832.00"
OK,11/19/2025 12:00:00 AM,$736.00,Total for OK,"$372,832.00"
OK,11/22/2025 12:00:00 AM,$128.00,Total for OK,"$372,832.00"
OK,12/9/2025 12:00:00 AM,"$4,650.00",Total for OK,"$372,832.00"
OK,12/14/2025 12:00:00 AM,$557.00,Total for OK,"$372,832.00"
OK,12/15/2025 12:00:00 AM,$15.00,Total for OK,"$372,832.00"
OK,12/20/2025 12:00:00 AM,"$1,041.00",Total for OK,"$372,832.00"
OK,12/25/2025 12:00:00 AM,$44.00,Total for OK,"$372,832.00"
OK,12/30/2025 12:00:00 AM,"$5,829.00",Total for OK,"$372,832.00"
OK,12/31/2025 12:00:00 AM,$525.00,Total for OK,"$372,832.00"
OR,1/3/2023 12:00:00 AM,$240.00,Total for OR,"$341,801.00"
OR,1/8/2023 12:00:00 AM,"$1,061.00",Total for OR,"$341,801.00"
OR,1/13/2023 12:00:00 AM,$13.00,Total for OR,"$341,801.00"
OR,1/23/2023 12:00:00 AM,"$1,521.00",Total for OR,"$341,801.00"
OR,1/28/2023 12:00:00 AM,"$1,080.00",Total for OR,"$341,801.00"
OR,2/3/2023 12:00:00 AM,"$1,964.00",Total for OR,"$341,801.00"
OR,2/5/2023 12:00:00 AM,"$2,373.00",Total for OR,"$341,801.00"
OR,2/8/2023 12:00:00 AM,"$6,424.00",Total for OR,"$341,801.00"
OR,2/12/2023 12:00:00 AM,$38.00,Total for OR,"$341,801.00"
OR,2/26/2023 12:00:00 AM,"$2,166.00",Total for OR,"$341,801.00"
OR,3/2/2023 12:00:00 AM,"$2,279.00",Total for OR,"$341,801.00"
OR,3/4/2023 12:00:00 AM,$786.00,Total for OR,"$341,801.00"
OR,3/14/2023 12:00:00 AM,$80.00,Total for OR,"$341,801.00"
OR,3/16/2023 12:00:00 AM,"$7,968.00",Total for OR,"$341,801.00"
OR,3/19/2023 12:00:00 AM,$558.00,Total for OR,"$341,801.00"
OR,3/30/2023 12:00:00 AM,$388.00,Total for OR,"$341,801.00"
OR,4/2/2023 12:00:00 AM,$944.00,Total for OR,"$341,801.00"
OR,4/6/2023 12:00:00 AM,$374.00,Total for OR,"$341,801.00"
OR,4/25/2023 12:00:00 AM,"$1,708.00",Total for OR,"$341,801.00"
OR,4/27/2023 12:00:00 AM,"$2,358.00",Total for OR,"$341,801.00"
OR,4/30/2023 12:00:00 AM,"$1,658.00",Total for OR,"$341,801.00"
OR,5/1/2023 12:00:00 AM,$186.00,Total for OR,"$341,801.00"
OR,5/23/2023 12:00:00 AM,$900.00,Total for OR,"$341,801.00"
OR,5/24/2023 12:00:00 AM,$38.00,Total for OR,"$341,801.00"
OR,5/29/2023 12:00:00 AM,"$2,352.00",Total for OR,"$341,801.00"
OR,6/7/2023 12:00:00 AM,"$2,040.00",Total for OR,"$341,801.00"
